alder,tilflytningskommune,fraflytningskommune,årstal,værdi_m,værdi_k
45-49 år,København,Høje-Taastrup,2006,10,13
45-49 år,København,Høje-Taastrup,2007,11,11
45-49 år,København,Høje-Taastrup,2008,15,12
45-49 år,København,Høje-Taastrup,2009,10,9
45-49 år,København,Høje-Taastrup,2010,19,12
45-49 år,København,Høje-Taastrup,2011,19,12
45-49 år,København,Høje-Taastrup,2012,10,8
45-49 år,København,Høje-Taastrup,2013,16,8
45-49 år,København,Høje-Taastrup,2014,18,17
45-49 år,København,Høje-Taastrup,2015,24,8
45-49 år,København,Høje-Taastrup,2016,20,11
45-49 år,København,Høje-Taastrup,2017,24,7
45-49 år,København,Ishøj,2006,4,3
45-49 år,København,Ishøj,2007,5,2
45-49 år,København,Ishøj,2008,6,2
45-49 år,København,Ishøj,2009,5,10
45-49 år,København,Ishøj,2010,7,5
45-49 år,København,Ishøj,2011,4,2
45-49 år,København,Ishøj,2012,6,8
45-49 år,København,Ishøj,2013,7,5
45-49 år,København,Ishøj,2014,7,6
45-49 år,København,Ishøj,2015,7,3
45-49 år,København,Ishøj,2016,5,3
45-49 år,København,Ishøj,2017,6,4
45-49 år,København,Lyngby-Taarbæk,2006,17,10
45-49 år,København,Lyngby-Taarbæk,2007,14,11
45-49 år,København,Lyngby-Taarbæk,2008,16,10
45-49 år,København,Lyngby-Taarbæk,2009,8,7
45-49 år,København,Lyngby-Taarbæk,2010,14,16
45-49 år,København,Lyngby-Taarbæk,2011,18,13
45-49 år,København,Lyngby-Taarbæk,2012,20,11
45-49 år,København,Lyngby-Taarbæk,2013,21,15
45-49 år,København,Lyngby-Taarbæk,2014,11,15
45-49 år,København,Lyngby-Taarbæk,2015,21,23
45-49 år,København,Lyngby-Taarbæk,2016,19,18
45-49 år,København,Lyngby-Taarbæk,2017,15,13
45-49 år,København,Rødovre,2006,9,7
45-49 år,København,Rødovre,2007,16,6
45-49 år,København,Rødovre,2008,13,9
45-49 år,København,Rødovre,2009,12,8
45-49 år,København,Rødovre,2010,17,20
45-49 år,København,Rødovre,2011,21,8
45-49 år,København,Rødovre,2012,9,10
45-49 år,København,Rødovre,2013,26,11
45-49 år,København,Rødovre,2014,17,13
45-49 år,København,Rødovre,2015,30,18
45-49 år,København,Rødovre,2016,14,9
45-49 år,København,Rødovre,2017,14,9
45-49 år,København,Vallensbæk,2006,6,1
45-49 år,København,Vallensbæk,2007,6,4
45-49 år,København,Vallensbæk,2008,3,3
45-49 år,København,Vallensbæk,2009,2,2
45-49 år,København,Vallensbæk,2010,2,3
45-49 år,København,Vallensbæk,2011,1,2
45-49 år,København,Vallensbæk,2012,6,2
45-49 år,København,Vallensbæk,2013,2,5
45-49 år,København,Vallensbæk,2014,10,5
45-49 år,København,Vallensbæk,2015,9,2
45-49 år,København,Vallensbæk,2016,12,8
45-49 år,København,Vallensbæk,2017,5,8
45-49 år,København,Allerød,2006,4,4
45-49 år,København,Allerød,2007,2,7
45-49 år,København,Allerød,2008,2,3
45-49 år,København,Allerød,2009,5,5
45-49 år,København,Allerød,2010,2,2
45-49 år,København,Allerød,2011,3,4
45-49 år,København,Allerød,2012,1,3
45-49 år,København,Allerød,2013,7,7
45-49 år,København,Allerød,2014,4,4
45-49 år,København,Allerød,2015,6,5
45-49 år,København,Allerød,2016,4,5
45-49 år,København,Allerød,2017,4,8
45-49 år,København,Egedal,2006,8,6
45-49 år,København,Egedal,2007,7,9
45-49 år,København,Egedal,2008,4,6
45-49 år,København,Egedal,2009,4,5
45-49 år,København,Egedal,2010,10,10
45-49 år,København,Egedal,2011,9,14
45-49 år,København,Egedal,2012,9,11
45-49 år,København,Egedal,2013,14,9
45-49 år,København,Egedal,2014,14,12
45-49 år,København,Egedal,2015,13,12
45-49 år,København,Egedal,2016,13,9
45-49 år,København,Egedal,2017,15,8
45-49 år,København,Fredensborg,2006,2,10
45-49 år,København,Fredensborg,2007,11,6
45-49 år,København,Fredensborg,2008,6,9
45-49 år,København,Fredensborg,2009,7,9
45-49 år,København,Fredensborg,2010,10,8
45-49 år,København,Fredensborg,2011,5,5
45-49 år,København,Fredensborg,2012,18,10
45-49 år,København,Fredensborg,2013,12,8
45-49 år,København,Fredensborg,2014,15,11
45-49 år,København,Fredensborg,2015,8,10
45-49 år,København,Fredensborg,2016,3,3
45-49 år,København,Fredensborg,2017,10,6
45-49 år,København,Frederikssund,2006,5,2
45-49 år,København,Frederikssund,2007,4,3
45-49 år,København,Frederikssund,2008,5,7
45-49 år,København,Frederikssund,2009,5,11
45-49 år,København,Frederikssund,2010,10,11
45-49 år,København,Frederikssund,2011,12,9
45-49 år,København,Frederikssund,2012,10,7
45-49 år,København,Frederikssund,2013,9,11
45-49 år,København,Frederikssund,2014,11,8
45-49 år,København,Frederikssund,2015,9,7
45-49 år,København,Frederikssund,2016,9,4
45-49 år,København,Frederikssund,2017,9,12
45-49 år,København,Furesø,2006,3,8
45-49 år,København,Furesø,2007,12,7
45-49 år,København,Furesø,2008,8,6
45-49 år,København,Furesø,2009,12,10
45-49 år,København,Furesø,2010,17,9
45-49 år,København,Furesø,2011,19,16
45-49 år,København,Furesø,2012,18,17
45-49 år,København,Furesø,2013,20,14
45-49 år,København,Furesø,2014,9,5
45-49 år,København,Furesø,2015,12,15
45-49 år,København,Furesø,2016,13,13
45-49 år,København,Furesø,2017,14,10
45-49 år,København,Gribskov,2006,10,10
45-49 år,København,Gribskov,2007,8,7
45-49 år,København,Gribskov,2008,8,5
45-49 år,København,Gribskov,2009,7,6
45-49 år,København,Gribskov,2010,11,8
45-49 år,København,Gribskov,2011,12,3
45-49 år,København,Gribskov,2012,13,9
45-49 år,København,Gribskov,2013,13,14
45-49 år,København,Gribskov,2014,16,8
45-49 år,København,Gribskov,2015,11,8
45-49 år,København,Gribskov,2016,14,8
45-49 år,København,Gribskov,2017,10,11
45-49 år,København,Halsnæs,2006,12,3
45-49 år,København,Halsnæs,2007,1,8
45-49 år,København,Halsnæs,2008,4,4
45-49 år,København,Halsnæs,2009,8,3
45-49 år,København,Halsnæs,2010,5,4
45-49 år,København,Halsnæs,2011,7,6
45-49 år,København,Halsnæs,2012,3,5
45-49 år,København,Halsnæs,2013,7,5
45-49 år,København,Halsnæs,2014,6,4
45-49 år,København,Halsnæs,2015,7,4
45-49 år,København,Halsnæs,2016,7,4
45-49 år,København,Halsnæs,2017,6,10
45-49 år,København,Helsingør,2006,6,7
45-49 år,København,Helsingør,2007,9,7
45-49 år,København,Helsingør,2008,8,6
45-49 år,København,Helsingør,2009,9,6
45-49 år,København,Helsingør,2010,14,18
45-49 år,København,Helsingør,2011,12,18
45-49 år,København,Helsingør,2012,12,12
45-49 år,København,Helsingør,2013,6,5
45-49 år,København,Helsingør,2014,20,18
45-49 år,København,Helsingør,2015,17,11
45-49 år,København,Helsingør,2016,17,12
45-49 år,København,Helsingør,2017,11,14
45-49 år,København,Hillerød,2006,5,3
45-49 år,København,Hillerød,2007,2,4
45-49 år,København,Hillerød,2008,4,5
45-49 år,København,Hillerød,2009,6,6
45-49 år,København,Hillerød,2010,6,2
45-49 år,København,Hillerød,2011,12,7
45-49 år,København,Hillerød,2012,9,10
45-49 år,København,Hillerød,2013,18,10
45-49 år,København,Hillerød,2014,8,13
45-49 år,København,Hillerød,2015,12,12
45-49 år,København,Hillerød,2016,12,8
45-49 år,København,Hillerød,2017,14,9
45-49 år,København,Hørsholm,2006,5,4
45-49 år,København,Hørsholm,2007,3,7
45-49 år,København,Hørsholm,2008,2,5
45-49 år,København,Hørsholm,2009,3,5
45-49 år,København,Hørsholm,2010,6,7
45-49 år,København,Hørsholm,2011,7,6
45-49 år,København,Hørsholm,2012,10,8
45-49 år,København,Hørsholm,2013,4,10
45-49 år,København,Hørsholm,2014,12,6
45-49 år,København,Hørsholm,2015,12,5
45-49 år,København,Hørsholm,2016,11,9
45-49 år,København,Hørsholm,2017,5,3
45-49 år,København,Rudersdal,2006,19,18
45-49 år,København,Rudersdal,2007,11,8
45-49 år,København,Rudersdal,2008,14,9
45-49 år,København,Rudersdal,2009,12,8
45-49 år,København,Rudersdal,2010,17,7
45-49 år,København,Rudersdal,2011,16,14
45-49 år,København,Rudersdal,2012,22,14
45-49 år,København,Rudersdal,2013,22,13
45-49 år,København,Rudersdal,2014,22,21
45-49 år,København,Rudersdal,2015,28,17
45-49 år,København,Rudersdal,2016,18,14
45-49 år,København,Rudersdal,2017,23,19
45-49 år,København,Bornholm,2006,4,6
45-49 år,København,Bornholm,2007,5,9
45-49 år,København,Bornholm,2008,6,1
45-49 år,København,Bornholm,2009,2,4
45-49 år,København,Bornholm,2010,6,4
45-49 år,København,Bornholm,2011,6,5
45-49 år,København,Bornholm,2012,2,9
45-49 år,København,Bornholm,2013,4,4
45-49 år,København,Bornholm,2014,8,7
45-49 år,København,Bornholm,2015,6,8
45-49 år,København,Bornholm,2016,6,5
45-49 år,København,Bornholm,2017,1,3
45-49 år,København,Christiansø,2006,0,0
45-49 år,København,Christiansø,2007,0,0
45-49 år,København,Christiansø,2008,0,0
45-49 år,København,Christiansø,2009,0,0
45-49 år,København,Christiansø,2010,0,0
45-49 år,København,Christiansø,2011,0,0
45-49 år,København,Christiansø,2012,0,0
45-49 år,København,Christiansø,2013,0,0
45-49 år,København,Christiansø,2014,0,0
45-49 år,København,Christiansø,2015,0,0
45-49 år,København,Christiansø,2016,0,0
45-49 år,København,Christiansø,2017,0,0
45-49 år,København,Greve,2006,12,7
45-49 år,København,Greve,2007,7,10
45-49 år,København,Greve,2008,16,8
45-49 år,København,Greve,2009,12,4
45-49 år,København,Greve,2010,14,12
45-49 år,København,Greve,2011,19,12
45-49 år,København,Greve,2012,20,16
45-49 år,København,Greve,2013,12,7
45-49 år,København,Greve,2014,16,9
45-49 år,København,Greve,2015,15,20
45-49 år,København,Greve,2016,17,10
45-49 år,København,Greve,2017,15,14
45-49 år,København,Køge,2006,4,8
45-49 år,København,Køge,2007,6,6
45-49 år,København,Køge,2008,8,8
45-49 år,København,Køge,2009,7,6
45-49 år,København,Køge,2010,6,6
45-49 år,København,Køge,2011,11,7
45-49 år,København,Køge,2012,14,2
45-49 år,København,Køge,2013,8,7
45-49 år,København,Køge,2014,9,10
45-49 år,København,Køge,2015,4,3
45-49 år,København,Køge,2016,12,12
45-49 år,København,Køge,2017,6,12
45-49 år,København,Lejre,2006,4,7
45-49 år,København,Lejre,2007,3,2
45-49 år,København,Lejre,2008,0,0
45-49 år,København,Lejre,2009,6,3
45-49 år,København,Lejre,2010,5,4
45-49 år,København,Lejre,2011,2,4
45-49 år,København,Lejre,2012,5,3
45-49 år,København,Lejre,2013,5,4
45-49 år,København,Lejre,2014,6,3
45-49 år,København,Lejre,2015,6,8
45-49 år,København,Lejre,2016,5,4
45-49 år,København,Lejre,2017,3,2
45-49 år,København,Roskilde,2006,8,7
45-49 år,København,Roskilde,2007,9,6
45-49 år,København,Roskilde,2008,10,9
45-49 år,København,Roskilde,2009,12,6
45-49 år,København,Roskilde,2010,12,11
45-49 år,København,Roskilde,2011,14,12
45-49 år,København,Roskilde,2012,13,12
45-49 år,København,Roskilde,2013,20,9
45-49 år,København,Roskilde,2014,16,17
45-49 år,København,Roskilde,2015,13,13
45-49 år,København,Roskilde,2016,13,16
45-49 år,København,Roskilde,2017,19,20
45-49 år,København,Solrød,2006,5,0
45-49 år,København,Solrød,2007,4,5
45-49 år,København,Solrød,2008,3,1
45-49 år,København,Solrød,2009,3,1
45-49 år,København,Solrød,2010,4,3
45-49 år,København,Solrød,2011,3,5
45-49 år,København,Solrød,2012,3,1
45-49 år,København,Solrød,2013,3,3
45-49 år,København,Solrød,2014,6,8
45-49 år,København,Solrød,2015,3,3
45-49 år,København,Solrød,2016,6,6
45-49 år,København,Solrød,2017,8,4
45-49 år,København,Faxe,2006,4,4
45-49 år,København,Faxe,2007,2,5
45-49 år,København,Faxe,2008,3,2
45-49 år,København,Faxe,2009,2,4
45-49 år,København,Faxe,2010,7,1
45-49 år,København,Faxe,2011,8,1
45-49 år,København,Faxe,2012,4,2
45-49 år,København,Faxe,2013,9,8
45-49 år,København,Faxe,2014,5,6
45-49 år,København,Faxe,2015,9,1
45-49 år,København,Faxe,2016,4,4
45-49 år,København,Faxe,2017,5,8
45-49 år,København,Guldborgsund,2006,10,5
45-49 år,København,Guldborgsund,2007,8,2
45-49 år,København,Guldborgsund,2008,9,6
45-49 år,København,Guldborgsund,2009,7,9
45-49 år,København,Guldborgsund,2010,7,1
45-49 år,København,Guldborgsund,2011,12,7
45-49 år,København,Guldborgsund,2012,6,4
45-49 år,København,Guldborgsund,2013,13,4
45-49 år,København,Guldborgsund,2014,9,5
45-49 år,København,Guldborgsund,2015,8,2
45-49 år,København,Guldborgsund,2016,9,7
45-49 år,København,Guldborgsund,2017,9,5
45-49 år,København,Holbæk,2006,13,6
45-49 år,København,Holbæk,2007,5,3
45-49 år,København,Holbæk,2008,10,9
45-49 år,København,Holbæk,2009,6,8
45-49 år,København,Holbæk,2010,6,6
45-49 år,København,Holbæk,2011,12,9
45-49 år,København,Holbæk,2012,8,8
45-49 år,København,Holbæk,2013,7,7
45-49 år,København,Holbæk,2014,11,13
45-49 år,København,Holbæk,2015,9,10
45-49 år,København,Holbæk,2016,8,5
45-49 år,København,Holbæk,2017,9,9
45-49 år,København,Kalundborg,2006,2,3
45-49 år,København,Kalundborg,2007,6,7
45-49 år,København,Kalundborg,2008,8,5
45-49 år,København,Kalundborg,2009,5,4
45-49 år,København,Kalundborg,2010,6,3
45-49 år,København,Kalundborg,2011,8,8
45-49 år,København,Kalundborg,2012,3,5
45-49 år,København,Kalundborg,2013,6,6
45-49 år,København,Kalundborg,2014,5,5
45-49 år,København,Kalundborg,2015,7,2
45-49 år,København,Kalundborg,2016,6,1
45-49 år,København,Kalundborg,2017,6,6
45-49 år,København,Lolland,2006,3,4
45-49 år,København,Lolland,2007,9,4
45-49 år,København,Lolland,2008,4,3
45-49 år,København,Lolland,2009,6,3
45-49 år,København,Lolland,2010,5,1
45-49 år,København,Lolland,2011,6,2
45-49 år,København,Lolland,2012,2,3
45-49 år,København,Lolland,2013,8,3
45-49 år,København,Lolland,2014,3,0
45-49 år,København,Lolland,2015,1,3
45-49 år,København,Lolland,2016,2,3
45-49 år,København,Lolland,2017,3,1
45-49 år,København,Næstved,2006,8,4
45-49 år,København,Næstved,2007,9,4
45-49 år,København,Næstved,2008,5,6
45-49 år,København,Næstved,2009,6,8
45-49 år,København,Næstved,2010,5,3
45-49 år,København,Næstved,2011,8,5
45-49 år,København,Næstved,2012,8,12
45-49 år,København,Næstved,2013,2,3
45-49 år,København,Næstved,2014,9,11
45-49 år,København,Næstved,2015,7,10
45-49 år,København,Næstved,2016,10,5
45-49 år,København,Næstved,2017,11,4
45-49 år,København,Odsherred,2006,8,3
45-49 år,København,Odsherred,2007,1,2
45-49 år,København,Odsherred,2008,0,1
45-49 år,København,Odsherred,2009,4,5
45-49 år,København,Odsherred,2010,6,2
45-49 år,København,Odsherred,2011,8,3
45-49 år,København,Odsherred,2012,5,7
45-49 år,København,Odsherred,2013,4,4
45-49 år,København,Odsherred,2014,8,4
45-49 år,København,Odsherred,2015,6,3
45-49 år,København,Odsherred,2016,5,7
45-49 år,København,Odsherred,2017,6,4
45-49 år,København,Ringsted,2006,3,5
45-49 år,København,Ringsted,2007,2,1
45-49 år,København,Ringsted,2008,3,2
45-49 år,København,Ringsted,2009,5,0
45-49 år,København,Ringsted,2010,3,4
45-49 år,København,Ringsted,2011,4,1
45-49 år,København,Ringsted,2012,3,6
45-49 år,København,Ringsted,2013,3,1
45-49 år,København,Ringsted,2014,4,5
45-49 år,København,Ringsted,2015,10,8
45-49 år,København,Ringsted,2016,6,3
45-49 år,København,Ringsted,2017,4,2
45-49 år,København,Slagelse,2006,7,4
45-49 år,København,Slagelse,2007,5,9
45-49 år,København,Slagelse,2008,3,11
45-49 år,København,Slagelse,2009,1,4
45-49 år,København,Slagelse,2010,10,6
45-49 år,København,Slagelse,2011,5,4
45-49 år,København,Slagelse,2012,7,6
45-49 år,København,Slagelse,2013,11,3
45-49 år,København,Slagelse,2014,9,4
45-49 år,København,Slagelse,2015,10,6
45-49 år,København,Slagelse,2016,9,10
45-49 år,København,Slagelse,2017,10,5
45-49 år,København,Sorø,2006,1,3
45-49 år,København,Sorø,2007,4,5
45-49 år,København,Sorø,2008,3,2
45-49 år,København,Sorø,2009,1,2
45-49 år,København,Sorø,2010,4,2
45-49 år,København,Sorø,2011,4,5
45-49 år,København,Sorø,2012,2,1
45-49 år,København,Sorø,2013,6,6
45-49 år,København,Sorø,2014,4,1
45-49 år,København,Sorø,2015,4,2
45-49 år,København,Sorø,2016,3,4
45-49 år,København,Sorø,2017,5,1
45-49 år,København,Stevns,2006,3,2
45-49 år,København,Stevns,2007,2,1
45-49 år,København,Stevns,2008,2,0
45-49 år,København,Stevns,2009,1,5
45-49 år,København,Stevns,2010,4,1
45-49 år,København,Stevns,2011,4,3
45-49 år,København,Stevns,2012,5,1
45-49 år,København,Stevns,2013,2,6
45-49 år,København,Stevns,2014,3,4
45-49 år,København,Stevns,2015,3,4
45-49 år,København,Stevns,2016,3,2
45-49 år,København,Stevns,2017,4,4
45-49 år,København,Vordingborg,2006,6,5
45-49 år,København,Vordingborg,2007,4,4
45-49 år,København,Vordingborg,2008,8,6
45-49 år,København,Vordingborg,2009,4,8
45-49 år,København,Vordingborg,2010,8,7
45-49 år,København,Vordingborg,2011,9,10
45-49 år,København,Vordingborg,2012,7,6
45-49 år,København,Vordingborg,2013,11,6
45-49 år,København,Vordingborg,2014,4,4
45-49 år,København,Vordingborg,2015,5,5
45-49 år,København,Vordingborg,2016,5,2
45-49 år,København,Vordingborg,2017,4,3
45-49 år,København,Assens,2006,0,0
45-49 år,København,Assens,2007,0,1
45-49 år,København,Assens,2008,0,2
45-49 år,København,Assens,2009,0,0
45-49 år,København,Assens,2010,0,0
45-49 år,København,Assens,2011,2,1
45-49 år,København,Assens,2012,3,0
45-49 år,København,Assens,2013,0,1
45-49 år,København,Assens,2014,0,0
45-49 år,København,Assens,2015,2,0
45-49 år,København,Assens,2016,1,0
45-49 år,København,Assens,2017,0,0
45-49 år,København,Faaborg-Midtfyn,2006,1,1
45-49 år,København,Faaborg-Midtfyn,2007,0,1
45-49 år,København,Faaborg-Midtfyn,2008,1,1
45-49 år,København,Faaborg-Midtfyn,2009,0,0
45-49 år,København,Faaborg-Midtfyn,2010,0,2
45-49 år,København,Faaborg-Midtfyn,2011,1,3
45-49 år,København,Faaborg-Midtfyn,2012,0,1
45-49 år,København,Faaborg-Midtfyn,2013,0,1
45-49 år,København,Faaborg-Midtfyn,2014,2,1
45-49 år,København,Faaborg-Midtfyn,2015,0,0
45-49 år,København,Faaborg-Midtfyn,2016,1,1
45-49 år,København,Faaborg-Midtfyn,2017,0,2
45-49 år,København,Kerteminde,2006,0,1
45-49 år,København,Kerteminde,2007,2,1
45-49 år,København,Kerteminde,2008,1,1
45-49 år,København,Kerteminde,2009,1,1
45-49 år,København,Kerteminde,2010,0,0
45-49 år,København,Kerteminde,2011,1,0
45-49 år,København,Kerteminde,2012,1,1
45-49 år,København,Kerteminde,2013,2,1
45-49 år,København,Kerteminde,2014,0,0
45-49 år,København,Kerteminde,2015,0,1
45-49 år,København,Kerteminde,2016,0,1
45-49 år,København,Kerteminde,2017,0,0
45-49 år,København,Langeland,2006,0,3
45-49 år,København,Langeland,2007,0,0
45-49 år,København,Langeland,2008,1,1
45-49 år,København,Langeland,2009,0,0
45-49 år,København,Langeland,2010,0,1
45-49 år,København,Langeland,2011,1,1
45-49 år,København,Langeland,2012,1,1
45-49 år,København,Langeland,2013,0,2
45-49 år,København,Langeland,2014,1,1
45-49 år,København,Langeland,2015,1,1
45-49 år,København,Langeland,2016,1,0
45-49 år,København,Langeland,2017,0,0
45-49 år,København,Middelfart,2006,0,0
45-49 år,København,Middelfart,2007,1,0
45-49 år,København,Middelfart,2008,0,0
45-49 år,København,Middelfart,2009,2,0
45-49 år,København,Middelfart,2010,2,1
45-49 år,København,Middelfart,2011,0,2
45-49 år,København,Middelfart,2012,0,3
45-49 år,København,Middelfart,2013,4,3
45-49 år,København,Middelfart,2014,2,1
45-49 år,København,Middelfart,2015,1,1
45-49 år,København,Middelfart,2016,0,1
45-49 år,København,Middelfart,2017,0,0
45-49 år,København,Nordfyns,2006,0,0
45-49 år,København,Nordfyns,2007,0,0
45-49 år,København,Nordfyns,2008,2,1
45-49 år,København,Nordfyns,2009,0,0
45-49 år,København,Nordfyns,2010,0,0
45-49 år,København,Nordfyns,2011,1,1
45-49 år,København,Nordfyns,2012,1,0
45-49 år,København,Nordfyns,2013,0,0
45-49 år,København,Nordfyns,2014,1,0
45-49 år,København,Nordfyns,2015,0,0
45-49 år,København,Nordfyns,2016,1,1
45-49 år,København,Nordfyns,2017,0,0
45-49 år,København,Nyborg,2006,1,1
45-49 år,København,Nyborg,2007,2,2
45-49 år,København,Nyborg,2008,0,0
45-49 år,København,Nyborg,2009,0,1
45-49 år,København,Nyborg,2010,2,2
45-49 år,København,Nyborg,2011,3,3
45-49 år,København,Nyborg,2012,0,1
45-49 år,København,Nyborg,2013,0,2
45-49 år,København,Nyborg,2014,0,0
45-49 år,København,Nyborg,2015,1,1
45-49 år,København,Nyborg,2016,0,1
45-49 år,København,Nyborg,2017,2,1
45-49 år,København,Odense,2006,10,11
45-49 år,København,Odense,2007,10,9
45-49 år,København,Odense,2008,12,5
45-49 år,København,Odense,2009,11,8
45-49 år,København,Odense,2010,13,9
45-49 år,København,Odense,2011,8,6
45-49 år,København,Odense,2012,17,12
45-49 år,København,Odense,2013,16,11
45-49 år,København,Odense,2014,11,8
45-49 år,København,Odense,2015,5,12
45-49 år,København,Odense,2016,6,5
45-49 år,København,Odense,2017,9,7
45-49 år,København,Svendborg,2006,0,5
45-49 år,København,Svendborg,2007,1,0
45-49 år,København,Svendborg,2008,4,0
45-49 år,København,Svendborg,2009,1,1
45-49 år,København,Svendborg,2010,2,3
45-49 år,København,Svendborg,2011,3,3
45-49 år,København,Svendborg,2012,2,0
45-49 år,København,Svendborg,2013,5,3
45-49 år,København,Svendborg,2014,5,0
45-49 år,København,Svendborg,2015,4,1
45-49 år,København,Svendborg,2016,3,6
45-49 år,København,Svendborg,2017,1,3
45-49 år,København,Ærø,2006,0,1
45-49 år,København,Ærø,2007,1,0
45-49 år,København,Ærø,2008,1,0
45-49 år,København,Ærø,2009,1,1
45-49 år,København,Ærø,2010,0,0
45-49 år,København,Ærø,2011,0,1
45-49 år,København,Ærø,2012,0,0
45-49 år,København,Ærø,2013,1,0
45-49 år,København,Ærø,2014,2,0
45-49 år,København,Ærø,2015,0,0
45-49 år,København,Ærø,2016,2,0
45-49 år,København,Ærø,2017,1,0
45-49 år,København,Billund,2006,0,0
45-49 år,København,Billund,2007,2,1
45-49 år,København,Billund,2008,0,0
45-49 år,København,Billund,2009,1,0
45-49 år,København,Billund,2010,0,1
45-49 år,København,Billund,2011,0,1
45-49 år,København,Billund,2012,0,1
45-49 år,København,Billund,2013,1,1
45-49 år,København,Billund,2014,0,0
45-49 år,København,Billund,2015,0,0
45-49 år,København,Billund,2016,0,0
45-49 år,København,Billund,2017,1,0
45-49 år,København,Esbjerg,2006,4,2
45-49 år,København,Esbjerg,2007,4,4
45-49 år,København,Esbjerg,2008,0,1
45-49 år,København,Esbjerg,2009,3,5
