alder,tilflytningskommune,fraflytningskommune,årstal,værdi_m,værdi_k
0-4 år,Odense,København,2010,16,17
0-4 år,Odense,København,2011,18,21
0-4 år,Odense,København,2012,14,20
0-4 år,Odense,København,2013,23,22
0-4 år,Odense,København,2014,27,16
0-4 år,Odense,København,2015,30,31
0-4 år,Odense,København,2016,29,25
0-4 år,Odense,København,2017,31,34
0-4 år,Svendborg,København,2006,29,18
0-4 år,Svendborg,København,2007,31,25
0-4 år,Svendborg,København,2008,15,9
0-4 år,Svendborg,København,2009,5,10
0-4 år,Svendborg,København,2010,14,12
0-4 år,Svendborg,København,2011,10,17
0-4 år,Svendborg,København,2012,8,8
0-4 år,Svendborg,København,2013,15,11
0-4 år,Svendborg,København,2014,14,10
0-4 år,Svendborg,København,2015,15,21
0-4 år,Svendborg,København,2016,23,16
0-4 år,Svendborg,København,2017,27,23
0-4 år,Ærø,København,2006,2,1
0-4 år,Ærø,København,2007,0,0
0-4 år,Ærø,København,2008,0,3
0-4 år,Ærø,København,2009,1,1
0-4 år,Ærø,København,2010,1,1
0-4 år,Ærø,København,2011,0,2
0-4 år,Ærø,København,2012,3,1
0-4 år,Ærø,København,2013,0,0
0-4 år,Ærø,København,2014,1,2
0-4 år,Ærø,København,2015,2,1
0-4 år,Ærø,København,2016,0,1
0-4 år,Ærø,København,2017,3,5
0-4 år,Billund,København,2006,1,0
0-4 år,Billund,København,2007,2,1
0-4 år,Billund,København,2008,0,1
0-4 år,Billund,København,2009,0,3
0-4 år,Billund,København,2010,1,2
0-4 år,Billund,København,2011,1,2
0-4 år,Billund,København,2012,0,1
0-4 år,Billund,København,2013,1,1
0-4 år,Billund,København,2014,1,0
0-4 år,Billund,København,2015,0,0
0-4 år,Billund,København,2016,2,1
0-4 år,Billund,København,2017,2,3
0-4 år,Esbjerg,København,2006,5,9
0-4 år,Esbjerg,København,2007,12,6
0-4 år,Esbjerg,København,2008,3,4
0-4 år,Esbjerg,København,2009,10,10
0-4 år,Esbjerg,København,2010,10,6
0-4 år,Esbjerg,København,2011,10,10
0-4 år,Esbjerg,København,2012,8,8
0-4 år,Esbjerg,København,2013,9,14
0-4 år,Esbjerg,København,2014,12,9
0-4 år,Esbjerg,København,2015,6,11
0-4 år,Esbjerg,København,2016,11,12
0-4 år,Esbjerg,København,2017,12,13
0-4 år,Fanø,København,2006,1,1
0-4 år,Fanø,København,2007,0,0
0-4 år,Fanø,København,2008,1,0
0-4 år,Fanø,København,2009,1,0
0-4 år,Fanø,København,2010,0,0
0-4 år,Fanø,København,2011,1,0
0-4 år,Fanø,København,2012,0,1
0-4 år,Fanø,København,2013,0,1
0-4 år,Fanø,København,2014,0,0
0-4 år,Fanø,København,2015,5,1
0-4 år,Fanø,København,2016,3,1
0-4 år,Fanø,København,2017,2,2
0-4 år,Fredericia,København,2006,3,3
0-4 år,Fredericia,København,2007,2,3
0-4 år,Fredericia,København,2008,8,5
0-4 år,Fredericia,København,2009,6,6
0-4 år,Fredericia,København,2010,8,3
0-4 år,Fredericia,København,2011,3,4
0-4 år,Fredericia,København,2012,1,3
0-4 år,Fredericia,København,2013,2,1
0-4 år,Fredericia,København,2014,4,3
0-4 år,Fredericia,København,2015,3,7
0-4 år,Fredericia,København,2016,3,0
0-4 år,Fredericia,København,2017,8,18
0-4 år,Haderslev,København,2006,1,6
0-4 år,Haderslev,København,2007,7,3
0-4 år,Haderslev,København,2008,5,1
0-4 år,Haderslev,København,2009,4,1
0-4 år,Haderslev,København,2010,4,3
0-4 år,Haderslev,København,2011,6,8
0-4 år,Haderslev,København,2012,5,4
0-4 år,Haderslev,København,2013,3,3
0-4 år,Haderslev,København,2014,3,2
0-4 år,Haderslev,København,2015,2,4
0-4 år,Haderslev,København,2016,3,5
0-4 år,Haderslev,København,2017,4,4
0-4 år,Kolding,København,2006,13,8
0-4 år,Kolding,København,2007,26,18
0-4 år,Kolding,København,2008,12,14
0-4 år,Kolding,København,2009,5,9
0-4 år,Kolding,København,2010,12,2
0-4 år,Kolding,København,2011,7,7
0-4 år,Kolding,København,2012,11,10
0-4 år,Kolding,København,2013,14,16
0-4 år,Kolding,København,2014,8,9
0-4 år,Kolding,København,2015,10,10
0-4 år,Kolding,København,2016,11,10
0-4 år,Kolding,København,2017,19,7
0-4 år,Sønderborg,København,2006,5,9
0-4 år,Sønderborg,København,2007,4,10
0-4 år,Sønderborg,København,2008,1,3
0-4 år,Sønderborg,København,2009,4,8
0-4 år,Sønderborg,København,2010,5,6
0-4 år,Sønderborg,København,2011,7,7
0-4 år,Sønderborg,København,2012,7,10
0-4 år,Sønderborg,København,2013,7,9
0-4 år,Sønderborg,København,2014,4,7
0-4 år,Sønderborg,København,2015,3,3
0-4 år,Sønderborg,København,2016,10,9
0-4 år,Sønderborg,København,2017,6,12
0-4 år,Tønder,København,2006,2,3
0-4 år,Tønder,København,2007,0,2
0-4 år,Tønder,København,2008,5,1
0-4 år,Tønder,København,2009,0,1
0-4 år,Tønder,København,2010,1,0
0-4 år,Tønder,København,2011,0,0
0-4 år,Tønder,København,2012,2,1
0-4 år,Tønder,København,2013,1,1
0-4 år,Tønder,København,2014,1,2
0-4 år,Tønder,København,2015,1,1
0-4 år,Tønder,København,2016,2,7
0-4 år,Tønder,København,2017,5,1
0-4 år,Varde,København,2006,1,3
0-4 år,Varde,København,2007,1,3
0-4 år,Varde,København,2008,3,3
0-4 år,Varde,København,2009,2,2
0-4 år,Varde,København,2010,3,0
0-4 år,Varde,København,2011,4,3
0-4 år,Varde,København,2012,2,0
0-4 år,Varde,København,2013,3,5
0-4 år,Varde,København,2014,1,1
0-4 år,Varde,København,2015,1,1
0-4 år,Varde,København,2016,4,3
0-4 år,Varde,København,2017,1,2
0-4 år,Vejen,København,2006,2,1
0-4 år,Vejen,København,2007,1,0
0-4 år,Vejen,København,2008,1,2
0-4 år,Vejen,København,2009,0,2
0-4 år,Vejen,København,2010,2,0
0-4 år,Vejen,København,2011,1,0
0-4 år,Vejen,København,2012,1,3
0-4 år,Vejen,København,2013,0,2
0-4 år,Vejen,København,2014,1,0
0-4 år,Vejen,København,2015,1,3
0-4 år,Vejen,København,2016,2,2
0-4 år,Vejen,København,2017,5,1
0-4 år,Vejle,København,2006,17,18
0-4 år,Vejle,København,2007,19,14
0-4 år,Vejle,København,2008,6,14
0-4 år,Vejle,København,2009,7,5
0-4 år,Vejle,København,2010,9,13
0-4 år,Vejle,København,2011,12,8
0-4 år,Vejle,København,2012,12,12
0-4 år,Vejle,København,2013,21,13
0-4 år,Vejle,København,2014,17,14
0-4 år,Vejle,København,2015,11,13
0-4 år,Vejle,København,2016,19,19
0-4 år,Vejle,København,2017,17,15
0-4 år,Aabenraa,København,2006,0,5
0-4 år,Aabenraa,København,2007,6,5
0-4 år,Aabenraa,København,2008,3,2
0-4 år,Aabenraa,København,2009,2,4
0-4 år,Aabenraa,København,2010,2,1
0-4 år,Aabenraa,København,2011,1,8
0-4 år,Aabenraa,København,2012,1,2
0-4 år,Aabenraa,København,2013,6,2
0-4 år,Aabenraa,København,2014,1,1
0-4 år,Aabenraa,København,2015,4,0
0-4 år,Aabenraa,København,2016,1,4
0-4 år,Aabenraa,København,2017,6,3
0-4 år,Favrskov,København,2006,6,3
0-4 år,Favrskov,København,2007,7,2
0-4 år,Favrskov,København,2008,2,4
0-4 år,Favrskov,København,2009,1,2
0-4 år,Favrskov,København,2010,2,4
0-4 år,Favrskov,København,2011,5,2
0-4 år,Favrskov,København,2012,1,1
0-4 år,Favrskov,København,2013,2,1
0-4 år,Favrskov,København,2014,0,0
0-4 år,Favrskov,København,2015,3,2
0-4 år,Favrskov,København,2016,5,4
0-4 år,Favrskov,København,2017,1,5
0-4 år,Hedensted,København,2006,3,4
0-4 år,Hedensted,København,2007,7,3
0-4 år,Hedensted,København,2008,4,4
0-4 år,Hedensted,København,2009,0,0
0-4 år,Hedensted,København,2010,5,2
0-4 år,Hedensted,København,2011,2,0
0-4 år,Hedensted,København,2012,4,3
0-4 år,Hedensted,København,2013,0,0
0-4 år,Hedensted,København,2014,3,2
0-4 år,Hedensted,København,2015,1,3
0-4 år,Hedensted,København,2016,4,2
0-4 år,Hedensted,København,2017,0,2
0-4 år,Horsens,København,2006,8,11
0-4 år,Horsens,København,2007,5,6
0-4 år,Horsens,København,2008,10,9
0-4 år,Horsens,København,2009,6,6
0-4 år,Horsens,København,2010,1,6
0-4 år,Horsens,København,2011,1,5
0-4 år,Horsens,København,2012,4,8
0-4 år,Horsens,København,2013,5,2
0-4 år,Horsens,København,2014,3,4
0-4 år,Horsens,København,2015,12,2
0-4 år,Horsens,København,2016,9,8
0-4 år,Horsens,København,2017,7,1
0-4 år,Norddjurs,København,2006,7,1
0-4 år,Norddjurs,København,2007,6,2
0-4 år,Norddjurs,København,2008,1,1
0-4 år,Norddjurs,København,2009,1,0
0-4 år,Norddjurs,København,2010,2,2
0-4 år,Norddjurs,København,2011,0,3
0-4 år,Norddjurs,København,2012,3,1
0-4 år,Norddjurs,København,2013,0,1
0-4 år,Norddjurs,København,2014,3,0
0-4 år,Norddjurs,København,2015,1,1
0-4 år,Norddjurs,København,2016,2,0
0-4 år,Norddjurs,København,2017,3,2
0-4 år,Odder,København,2006,2,2
0-4 år,Odder,København,2007,2,3
0-4 år,Odder,København,2008,1,2
0-4 år,Odder,København,2009,1,1
0-4 år,Odder,København,2010,0,0
0-4 år,Odder,København,2011,1,1
0-4 år,Odder,København,2012,2,3
0-4 år,Odder,København,2013,2,1
0-4 år,Odder,København,2014,0,1
0-4 år,Odder,København,2015,1,1
0-4 år,Odder,København,2016,4,4
0-4 år,Odder,København,2017,0,1
0-4 år,Randers,København,2006,2,6
0-4 år,Randers,København,2007,5,8
0-4 år,Randers,København,2008,8,8
0-4 år,Randers,København,2009,7,2
0-4 år,Randers,København,2010,7,7
0-4 år,Randers,København,2011,7,3
0-4 år,Randers,København,2012,11,4
0-4 år,Randers,København,2013,1,9
0-4 år,Randers,København,2014,10,4
0-4 år,Randers,København,2015,2,7
0-4 år,Randers,København,2016,5,6
0-4 år,Randers,København,2017,2,5
0-4 år,Samsø,København,2006,2,2
0-4 år,Samsø,København,2007,1,1
0-4 år,Samsø,København,2008,0,1
0-4 år,Samsø,København,2009,1,0
0-4 år,Samsø,København,2010,1,2
0-4 år,Samsø,København,2011,0,1
0-4 år,Samsø,København,2012,0,3
0-4 år,Samsø,København,2013,0,0
0-4 år,Samsø,København,2014,1,2
0-4 år,Samsø,København,2015,0,2
0-4 år,Samsø,København,2016,1,1
0-4 år,Samsø,København,2017,2,0
0-4 år,Silkeborg,København,2006,6,11
0-4 år,Silkeborg,København,2007,17,19
0-4 år,Silkeborg,København,2008,13,10
0-4 år,Silkeborg,København,2009,8,11
0-4 år,Silkeborg,København,2010,9,12
0-4 år,Silkeborg,København,2011,8,15
0-4 år,Silkeborg,København,2012,7,7
0-4 år,Silkeborg,København,2013,5,5
0-4 år,Silkeborg,København,2014,9,6
0-4 år,Silkeborg,København,2015,8,7
0-4 år,Silkeborg,København,2016,9,12
0-4 år,Silkeborg,København,2017,16,9
0-4 år,Skanderborg,København,2006,7,8
0-4 år,Skanderborg,København,2007,11,10
0-4 år,Skanderborg,København,2008,8,11
0-4 år,Skanderborg,København,2009,5,5
0-4 år,Skanderborg,København,2010,9,11
0-4 år,Skanderborg,København,2011,10,1
0-4 år,Skanderborg,København,2012,11,11
0-4 år,Skanderborg,København,2013,7,2
0-4 år,Skanderborg,København,2014,6,3
0-4 år,Skanderborg,København,2015,8,10
0-4 år,Skanderborg,København,2016,11,12
0-4 år,Skanderborg,København,2017,16,16
0-4 år,Syddjurs,København,2006,5,3
0-4 år,Syddjurs,København,2007,7,5
0-4 år,Syddjurs,København,2008,3,2
0-4 år,Syddjurs,København,2009,2,2
0-4 år,Syddjurs,København,2010,5,3
0-4 år,Syddjurs,København,2011,5,5
0-4 år,Syddjurs,København,2012,3,1
0-4 år,Syddjurs,København,2013,7,6
0-4 år,Syddjurs,København,2014,4,3
0-4 år,Syddjurs,København,2015,2,3
0-4 år,Syddjurs,København,2016,2,5
0-4 år,Syddjurs,København,2017,3,9
0-4 år,Aarhus,København,2006,26,29
0-4 år,Aarhus,København,2007,38,32
0-4 år,Aarhus,København,2008,42,29
0-4 år,Aarhus,København,2009,42,34
0-4 år,Aarhus,København,2010,35,39
0-4 år,Aarhus,København,2011,41,25
0-4 år,Aarhus,København,2012,39,40
0-4 år,Aarhus,København,2013,41,40
0-4 år,Aarhus,København,2014,55,38
0-4 år,Aarhus,København,2015,48,60
0-4 år,Aarhus,København,2016,50,53
0-4 år,Aarhus,København,2017,61,50
0-4 år,Herning,København,2006,3,1
0-4 år,Herning,København,2007,7,4
0-4 år,Herning,København,2008,7,2
0-4 år,Herning,København,2009,4,6
0-4 år,Herning,København,2010,6,9
0-4 år,Herning,København,2011,6,4
0-4 år,Herning,København,2012,4,10
0-4 år,Herning,København,2013,6,5
0-4 år,Herning,København,2014,7,5
0-4 år,Herning,København,2015,6,4
0-4 år,Herning,København,2016,2,3
0-4 år,Herning,København,2017,2,6
0-4 år,Holstebro,København,2006,7,6
0-4 år,Holstebro,København,2007,14,12
0-4 år,Holstebro,København,2008,5,3
0-4 år,Holstebro,København,2009,3,2
0-4 år,Holstebro,København,2010,2,2
0-4 år,Holstebro,København,2011,1,6
0-4 år,Holstebro,København,2012,2,3
0-4 år,Holstebro,København,2013,4,5
0-4 år,Holstebro,København,2014,3,11
0-4 år,Holstebro,København,2015,1,4
0-4 år,Holstebro,København,2016,7,5
0-4 år,Holstebro,København,2017,6,0
0-4 år,Ikast-Brande,København,2006,3,4
0-4 år,Ikast-Brande,København,2007,2,1
0-4 år,Ikast-Brande,København,2008,1,0
0-4 år,Ikast-Brande,København,2009,0,0
0-4 år,Ikast-Brande,København,2010,1,1
0-4 år,Ikast-Brande,København,2011,2,2
0-4 år,Ikast-Brande,København,2012,1,3
0-4 år,Ikast-Brande,København,2013,1,3
0-4 år,Ikast-Brande,København,2014,1,0
0-4 år,Ikast-Brande,København,2015,0,0
0-4 år,Ikast-Brande,København,2016,4,2
0-4 år,Ikast-Brande,København,2017,3,5
0-4 år,Lemvig,København,2006,2,1
0-4 år,Lemvig,København,2007,0,2
0-4 år,Lemvig,København,2008,1,1
0-4 år,Lemvig,København,2009,0,0
0-4 år,Lemvig,København,2010,0,0
0-4 år,Lemvig,København,2011,1,1
0-4 år,Lemvig,København,2012,1,2
0-4 år,Lemvig,København,2013,1,0
0-4 år,Lemvig,København,2014,0,0
0-4 år,Lemvig,København,2015,1,0
0-4 år,Lemvig,København,2016,0,0
0-4 år,Lemvig,København,2017,2,2
0-4 år,Ringkøbing-Skjern,København,2006,2,2
0-4 år,Ringkøbing-Skjern,København,2007,2,1
0-4 år,Ringkøbing-Skjern,København,2008,2,0
0-4 år,Ringkøbing-Skjern,København,2009,1,0
0-4 år,Ringkøbing-Skjern,København,2010,8,1
0-4 år,Ringkøbing-Skjern,København,2011,2,3
0-4 år,Ringkøbing-Skjern,København,2012,2,2
0-4 år,Ringkøbing-Skjern,København,2013,2,2
0-4 år,Ringkøbing-Skjern,København,2014,2,6
0-4 år,Ringkøbing-Skjern,København,2015,0,2
0-4 år,Ringkøbing-Skjern,København,2016,1,3
0-4 år,Ringkøbing-Skjern,København,2017,4,4
0-4 år,Skive,København,2006,1,2
0-4 år,Skive,København,2007,1,0
0-4 år,Skive,København,2008,2,0
0-4 år,Skive,København,2009,1,1
0-4 år,Skive,København,2010,1,1
0-4 år,Skive,København,2011,1,2
0-4 år,Skive,København,2012,2,1
0-4 år,Skive,København,2013,1,3
0-4 år,Skive,København,2014,2,0
0-4 år,Skive,København,2015,1,2
0-4 år,Skive,København,2016,2,1
0-4 år,Skive,København,2017,4,2
0-4 år,Struer,København,2006,2,2
0-4 år,Struer,København,2007,3,1
0-4 år,Struer,København,2008,0,2
0-4 år,Struer,København,2009,0,2
0-4 år,Struer,København,2010,1,0
0-4 år,Struer,København,2011,1,1
0-4 år,Struer,København,2012,1,0
0-4 år,Struer,København,2013,1,0
0-4 år,Struer,København,2014,2,0
0-4 år,Struer,København,2015,2,0
0-4 år,Struer,København,2016,1,1
0-4 år,Struer,København,2017,0,0
0-4 år,Viborg,København,2006,7,12
0-4 år,Viborg,København,2007,10,7
0-4 år,Viborg,København,2008,6,11
0-4 år,Viborg,København,2009,7,1
0-4 år,Viborg,København,2010,3,7
0-4 år,Viborg,København,2011,6,9
0-4 år,Viborg,København,2012,8,5
0-4 år,Viborg,København,2013,17,9
0-4 år,Viborg,København,2014,7,3
0-4 år,Viborg,København,2015,7,5
0-4 år,Viborg,København,2016,7,7
0-4 år,Viborg,København,2017,9,7
0-4 år,Brønderslev,København,2006,3,1
0-4 år,Brønderslev,København,2007,1,0
0-4 år,Brønderslev,København,2008,1,0
0-4 år,Brønderslev,København,2009,0,1
0-4 år,Brønderslev,København,2010,2,2
0-4 år,Brønderslev,København,2011,1,0
0-4 år,Brønderslev,København,2012,1,0
0-4 år,Brønderslev,København,2013,0,3
0-4 år,Brønderslev,København,2014,0,0
0-4 år,Brønderslev,København,2015,1,2
0-4 år,Brønderslev,København,2016,1,3
0-4 år,Brønderslev,København,2017,3,2
0-4 år,Frederikshavn,København,2006,3,4
0-4 år,Frederikshavn,København,2007,7,4
0-4 år,Frederikshavn,København,2008,3,3
0-4 år,Frederikshavn,København,2009,3,4
0-4 år,Frederikshavn,København,2010,5,2
0-4 år,Frederikshavn,København,2011,2,1
0-4 år,Frederikshavn,København,2012,1,8
0-4 år,Frederikshavn,København,2013,5,2
0-4 år,Frederikshavn,København,2014,1,0
0-4 år,Frederikshavn,København,2015,2,5
0-4 år,Frederikshavn,København,2016,2,1
0-4 år,Frederikshavn,København,2017,4,3
0-4 år,Hjørring,København,2006,6,4
0-4 år,Hjørring,København,2007,7,2
0-4 år,Hjørring,København,2008,5,5
0-4 år,Hjørring,København,2009,3,2
0-4 år,Hjørring,København,2010,2,2
0-4 år,Hjørring,København,2011,9,2
0-4 år,Hjørring,København,2012,1,2
0-4 år,Hjørring,København,2013,3,2
0-4 år,Hjørring,København,2014,1,1
0-4 år,Hjørring,København,2015,1,2
0-4 år,Hjørring,København,2016,5,6
0-4 år,Hjørring,København,2017,3,3
0-4 år,Jammerbugt,København,2006,2,0
0-4 år,Jammerbugt,København,2007,1,1
0-4 år,Jammerbugt,København,2008,2,7
0-4 år,Jammerbugt,København,2009,0,0
0-4 år,Jammerbugt,København,2010,1,3
0-4 år,Jammerbugt,København,2011,1,4
0-4 år,Jammerbugt,København,2012,3,2
0-4 år,Jammerbugt,København,2013,1,3
0-4 år,Jammerbugt,København,2014,0,1
0-4 år,Jammerbugt,København,2015,1,2
0-4 år,Jammerbugt,København,2016,0,1
0-4 år,Jammerbugt,København,2017,2,2
0-4 år,Læsø,København,2006,0,0
0-4 år,Læsø,København,2007,0,1
0-4 år,Læsø,København,2008,0,0
0-4 år,Læsø,København,2009,2,0
0-4 år,Læsø,København,2010,0,0
0-4 år,Læsø,København,2011,0,0
0-4 år,Læsø,København,2012,2,0
0-4 år,Læsø,København,2013,0,0
0-4 år,Læsø,København,2014,0,0
0-4 år,Læsø,København,2015,0,0
0-4 år,Læsø,København,2016,0,0
0-4 år,Læsø,København,2017,0,0
0-4 år,Mariagerfjord,København,2006,2,2
0-4 år,Mariagerfjord,København,2007,5,1
0-4 år,Mariagerfjord,København,2008,1,2
0-4 år,Mariagerfjord,København,2009,1,2
0-4 år,Mariagerfjord,København,2010,1,2
0-4 år,Mariagerfjord,København,2011,4,1
0-4 år,Mariagerfjord,København,2012,1,1
0-4 år,Mariagerfjord,København,2013,1,1
0-4 år,Mariagerfjord,København,2014,4,5
0-4 år,Mariagerfjord,København,2015,5,2
0-4 år,Mariagerfjord,København,2016,3,0
0-4 år,Mariagerfjord,København,2017,3,1
0-4 år,Morsø,København,2006,0,1
0-4 år,Morsø,København,2007,0,0
0-4 år,Morsø,København,2008,0,0
0-4 år,Morsø,København,2009,0,0
0-4 år,Morsø,København,2010,0,0
0-4 år,Morsø,København,2011,1,0
0-4 år,Morsø,København,2012,0,0
0-4 år,Morsø,København,2013,0,0
0-4 år,Morsø,København,2014,1,1
0-4 år,Morsø,København,2015,2,0
0-4 år,Morsø,København,2016,1,0
0-4 år,Morsø,København,2017,0,0
0-4 år,Rebild,København,2006,2,1
0-4 år,Rebild,København,2007,1,1
0-4 år,Rebild,København,2008,3,1
0-4 år,Rebild,København,2009,0,0
0-4 år,Rebild,København,2010,2,3
0-4 år,Rebild,København,2011,3,1
0-4 år,Rebild,København,2012,1,1
0-4 år,Rebild,København,2013,1,6
0-4 år,Rebild,København,2014,0,0
0-4 år,Rebild,København,2015,2,1
0-4 år,Rebild,København,2016,1,2
0-4 år,Rebild,København,2017,1,1
0-4 år,Thisted,København,2006,2,2
0-4 år,Thisted,København,2007,3,2
0-4 år,Thisted,København,2008,2,1
0-4 år,Thisted,København,2009,3,0
0-4 år,Thisted,København,2010,0,3
0-4 år,Thisted,København,2011,2,4
0-4 år,Thisted,København,2012,0,0
0-4 år,Thisted,København,2013,2,3
0-4 år,Thisted,København,2014,1,6
0-4 år,Thisted,København,2015,5,6
0-4 år,Thisted,København,2016,3,0
0-4 år,Thisted,København,2017,5,3
0-4 år,Vesthimmerlands,København,2006,0,2
0-4 år,Vesthimmerlands,København,2007,3,1
0-4 år,Vesthimmerlands,København,2008,0,1
0-4 år,Vesthimmerlands,København,2009,0,1
0-4 år,Vesthimmerlands,København,2010,2,1
0-4 år,Vesthimmerlands,København,2011,4,0
0-4 år,Vesthimmerlands,København,2012,0,2
0-4 år,Vesthimmerlands,København,2013,0,0
